year,month,day,hr,min,sec,lon(degr),lat(degr),alt(m),qual,sats,x(m),y(m),speed(km/h),load(kg),tare(kg),conv.factor,beltspd(m/s),workwidth(m),yield(ton/ha),totalyield(ton),totalarea(ha),worktime(s),loadnr,loadweight(ton),loadbelt(m),enginespd(rpm),demandtorque(),actualtorque(),fuelrate(l/h),totfuel(l),tractrear(bar)
2012,9,20,9,35,4,5.1940203,51.3410339,33.609001,4,15,83.93,-21.48,4.86,16.6,14.2,3.23432,0.80,3.00,15.5,319.1,6.35,13825.2,7,18.298,696.3,1708.00,40.00,40.00,31.65,211.50,18.00
2012,9,20,9,35,5,5.1940131,51.3410454,33.575001,4,15,83.49,-20.15,4.93,16.7,14.2,3.23432,0.80,3.00,15.8,319.1,6.35,13826.2,7,18.302,697.2,1700.00,40.00,40.00,31.90,211.50,18.00
2012,9,20,9,35,36,5.1949134,51.3413124,33.314999,4,16,148.00,4.62,4.26,14.9,14.2,3.23432,0.80,3.00,5.3,319.1,6.35,13826.7,7,18.330,701.5,1629.00,64.00,64.00,48.10,211.50,18.00
2012,9,20,9,35,37,5.1949172,51.3413048,33.330002,4,16,147.97,3.45,4.38,14.6,14.2,3.23432,0.81,3.00,3.4,319.1,6.35,13827.5,7,18.334,702.2,1708.00,52.00,52.00,46.60,211.50,18.00
2012,9,20,9,35,38,5.1949234,51.3412933,33.349998,4,16,148.78,2.46,4.15,14.3,14.2,3.23432,0.81,3.00,0.7,319.1,6.35,13828.6,7,18.340,703.1,1686.00,55.00,56.00,45.45,211.50,20.00
2012,9,20,9,35,39,5.1949267,51.3412819,33.362999,4,16,148.52,1.15,4.48,14.4,14.2,3.23432,0.81,3.00,1.9,319.1,6.35,13829.4,7,18.345,703.8,1714.00,46.00,47.00,37.95,211.50,18.00
2012,9,20,9,35,40,5.1949334,51.3412743,33.335999,4,16,149.56,0.19,4.49,14.8,14.2,3.23432,0.83,3.00,4.6,319.1,6.35,13830.4,7,18.350,704.6,1707.00,42.00,43.00,33.90,211.50,16.00
2012,9,20,9,35,41,5.1949344,51.3412628,33.303001,4,16,148.74,-1.26,4.22,15.5,14.2,3.23432,0.84,3.00,10.2,319.1,6.35,13831.3,7,18.355,705.3,1669.00,52.00,53.00,39.80,211.50,18.00
2012,9,20,9,35,42,5.1949406,51.3412514,33.332001,4,16,150.06,-1.97,4.00,16.0,14.2,3.23432,0.81,3.00,14.2,319.1,6.35,13832.5,7,18.358,706.3,1691.00,58.00,58.00,49.55,211.50,18.00
2012,9,20,9,35,43,5.1949482,51.3412437,33.368999,4,16,150.63,-3.09,4.52,16.0,14.2,3.23432,0.84,3.00,13.6,319.1,6.35,13833.3,7,18.361,707.0,1712.00,46.00,47.00,38.05,211.50,18.00
2012,9,20,9,35,44,5.1949539,51.3412323,33.386002,4,16,150.88,-4.29,4.28,16.5,14.2,3.23432,0.84,3.00,17.7,319.2,6.35,13834.3,7,18.367,707.8,1698.00,50.00,51.00,41.35,211.50,20.00
2012,9,20,9,35,45,5.1949615,51.3412209,33.398998,4,16,151.58,-5.34,4.47,18.1,14.2,3.23432,0.84,3.00,28.5,319.2,6.35,13835.4,7,18.377,708.7,1704.00,47.00,47.00,38.10,211.50,18.00
2012,9,20,9,35,46,5.1949668,51.3412132,33.397999,4,16,151.54,-6.69,4.35,19.3,14.2,3.23432,0.83,3.00,38.4,319.2,6.35,13836.5,7,18.387,709.6,1691.00,50.00,50.00,40.90,211.50,18.00
2012,9,20,9,35,47,5.1949744,51.3412018,33.410999,4,16,152.54,-7.61,4.46,20.3,14.2,3.23432,0.82,3.00,44.1,319.2,6.35,13837.3,7,18.393,710.2,1709.00,47.00,48.00,41.10,211.50,18.00
2012,9,20,9,35,48,5.1949792,51.3411903,33.424000,4,16,152.39,-9.00,4.50,20.6,14.2,3.23432,0.82,3.00,45.4,319.2,6.35,13838.3,7,18.400,711.0,1691.00,50.00,51.00,41.30,211.50,24.00
2012,9,20,9,35,49,5.1949859,51.3411789,33.431000,4,16,153.16,-10.09,4.60,21.0,14.2,3.23432,0.84,3.00,48.7,319.2,6.35,13839.3,7,18.407,711.8,1696.00,49.00,50.00,40.40,211.50,18.00
2012,9,20,9,35,50,5.1949911,51.3411674,33.445999,4,16,153.26,-11.47,5.17,22.2,14.2,3.23432,0.82,3.00,49.8,319.2,6.35,13840.4,7,18.415,712.7,1663.00,62.00,62.00,49.35,211.50,18.00
2012,9,20,9,35,51,5.1949997,51.3411560,33.453999,4,16,154.07,-13.00,6.78,23.2,14.2,3.23432,0.80,3.00,41.8,319.2,6.35,13841.2,7,18.422,713.3,1698.00,66.00,67.00,58.60,211.50,16.00
2012,9,20,9,35,52,5.1950092,51.3411369,33.467999,4,16,154.60,-15.01,7.54,23.9,14.2,3.23432,0.85,3.00,42.2,319.2,6.35,13842.2,7,18.430,714.1,1713.00,55.00,56.00,47.40,211.50,16.00
2012,9,20,9,35,53,5.1950183,51.3411217,33.473000,4,16,155.30,-16.81,6.62,23.8,14.2,3.23432,0.81,3.00,45.9,319.2,6.36,13843.2,7,18.435,715.0,1709.00,49.00,49.00,39.45,212.00,18.00
2012,9,20,9,35,54,5.1950254,51.3411064,33.486000,4,16,155.77,-18.34,5.65,23.3,14.2,3.23432,0.80,3.00,50.6,319.2,6.36,13844.1,7,18.438,715.7,1694.00,52.00,53.00,42.00,212.00,18.00
2012,9,20,9,35,55,5.1950326,51.3410950,33.511002,4,16,156.29,-19.74,5.54,24.0,14.2,3.23432,0.82,3.00,56.6,319.2,6.36,13845.1,7,18.443,716.5,1696.00,54.00,55.00,45.45,212.00,18.00
2012,9,20,9,35,56,5.1950397,51.3410797,33.535000,4,16,156.76,-21.18,5.39,24.1,14.2,3.23432,0.80,3.00,57.3,319.2,6.36,13846.2,7,18.450,717.3,1700.00,54.00,55.00,45.30,212.00,20.00
2012,9,20,9,35,57,5.1950464,51.3410683,33.556000,4,16,157.20,-22.64,5.49,24.0,14.2,3.23432,0.81,3.00,56.2,319.2,6.36,13847.0,7,18.455,718.0,1702.00,53.00,54.00,44.80,212.00,20.00
2012,9,20,9,35,58,5.1950536,51.3410568,33.576000,4,16,157.74,-24.07,5.59,24.0,14.2,3.23432,0.80,3.00,54.9,319.2,6.36,13848.0,7,18.461,718.8,1698.00,54.00,54.00,43.90,212.00,18.00
2012,9,20,9,35,59,5.1950607,51.3410416,33.577000,4,16,158.24,-25.52,5.56,24.4,14.2,3.23432,0.79,3.00,56.1,319.3,6.36,13849.0,7,18.466,719.6,1705.00,50.00,50.00,41.00,212.00,18.00
2012,9,20,9,36,0,5.1950679,51.3410301,33.583000,4,16,158.73,-26.96,5.49,23.5,14.2,3.23432,0.80,3.00,53.2,319.3,6.36,13850.1,7,18.470,720.5,1688.00,57.00,57.00,47.60,212.00,18.00
2012,9,20,9,36,1,5.1950746,51.3410149,33.581001,4,16,159.16,-28.39,5.31,23.0,14.2,3.23432,0.83,3.00,54.1,319.3,6.36,13851.1,7,18.472,721.3,1703.00,51.00,51.00,41.95,212.00,18.00
2012,9,20,9,36,2,5.1950808,51.3410072,33.604000,4,16,159.69,-29.58,4.32,22.3,14.2,3.23432,0.82,3.00,60.0,319.3,6.36,13852.1,7,18.474,722.1,1699.00,49.00,49.00,39.55,212.00,18.00
2012,9,20,9,36,3,5.1950870,51.3409958,33.553001,4,16,160.11,-30.74,4.02,20.9,14.2,3.23432,0.83,3.00,53.9,319.3,6.36,13853.1,7,18.476,722.9,1708.00,44.00,44.00,35.75,212.00,18.00
2012,9,20,9,36,5,5.1950955,51.3409767,33.570000,4,16,160.57,-32.70,3.44,19.7,14.2,3.23432,0.80,3.00,50.4,319.3,6.36,13854.8,7,18.477,724.4,1710.00,48.00,48.00,40.15,212.00,18.00
2012,9,20,9,36,7,5.1951051,51.3409615,33.576000,4,16,161.35,-34.53,3.47,19.7,14.2,3.23432,0.83,3.00,50.8,319.3,6.36,13856.8,7,18.480,726.1,1697.00,46.00,47.00,37.55,212.00,18.00
2012,9,20,9,36,8,5.1951098,51.3409538,33.535999,4,16,161.60,-35.56,3.64,19.8,14.2,3.23432,0.81,3.00,48.9,319.3,6.36,13857.8,7,18.484,726.9,1693.00,47.00,47.00,36.60,212.00,18.00
2012,9,20,9,36,10,5.1951194,51.3409348,33.543999,4,16,162.34,-37.39,3.57,19.6,14.2,3.23432,0.81,3.00,47.6,319.3,6.36,13859.8,7,18.494,728.5,1702.00,43.00,43.00,33.90,212.00,22.00
2012,9,20,9,36,12,5.1951275,51.3409157,33.533001,4,16,162.80,-39.40,3.81,20.0,14.2,3.23432,0.82,3.00,49.4,319.3,6.36,13861.7,7,18.511,730.1,1707.00,44.00,44.00,35.90,212.00,20.00
2012,9,20,9,36,13,5.1951318,51.3409081,33.525002,4,17,163.10,-40.42,4.01,20.4,14.2,3.23432,0.82,3.00,49.5,319.3,6.36,13862.7,7,18.525,730.9,1693.00,47.00,48.00,38.50,212.00,20.00
2012,9,20,9,36,14,5.1951380,51.3409004,33.530998,4,17,163.75,-41.44,4.23,21.2,14.2,3.23432,0.82,3.00,52.6,319.3,6.36,13863.8,7,18.543,731.9,1699.00,47.00,48.00,38.20,212.00,18.00
2012,9,20,9,36,15,5.1951437,51.3408890,33.529999,4,17,163.96,-42.64,4.60,21.0,14.2,3.23432,0.82,3.00,47.4,319.3,6.36,13864.8,7,18.560,732.7,1692.00,50.00,51.00,41.80,212.00,18.00
2012,9,20,9,36,16,5.1951489,51.3408775,33.529999,4,17,164.29,-43.94,4.79,21.3,14.2,3.23432,0.84,3.00,48.6,319.4,6.36,13865.7,7,18.577,733.4,1687.00,51.00,52.00,42.10,212.00,20.00
2012,9,20,9,36,17,5.1951556,51.3408661,33.528999,4,17,164.85,-45.16,4.89,21.7,14.2,3.23432,0.83,3.00,49.4,319.4,6.36,13866.6,7,18.596,734.2,1697.00,50.00,51.00,41.85,212.00,22.00
2012,9,20,9,36,18,5.1951618,51.3408546,33.536999,4,17,165.28,-46.44,5.00,21.7,14.2,3.23432,0.82,3.00,47.6,319.4,6.36,13867.6,7,18.620,735.0,1688.00,54.00,54.00,44.20,212.00,18.00
2012,9,20,9,36,19,5.1951690,51.3408432,33.546001,4,17,165.83,-47.76,5.23,21.7,14.2,3.23432,0.82,3.00,45.7,319.4,6.37,13868.7,7,18.648,735.9,1695.00,53.00,54.00,44.30,212.00,18.00
2012,9,20,9,36,20,5.1951756,51.3408279,33.556999,4,17,166.25,-49.17,5.28,21.9,14.2,3.23432,0.83,3.00,47.1,319.5,6.37,13869.5,7,18.669,736.6,1700.00,52.00,52.00,43.00,212.00,18.00
2012,9,20,9,36,21,5.1951833,51.3408165,33.563000,4,17,166.84,-50.53,5.39,21.8,14.2,3.23432,0.81,3.00,44.8,319.5,6.37,13870.5,7,18.693,737.4,1697.00,52.00,53.00,43.15,212.00,20.00
2012,9,20,9,36,22,5.1951900,51.3408051,33.571999,4,17,167.21,-51.97,5.56,22.1,14.2,3.23432,0.85,3.00,47.0,319.5,6.37,13871.6,7,18.721,738.3,1681.00,58.00,58.00,48.60,212.00,26.00
2012,9,20,9,36,23,5.1951985,51.3407898,33.578999,4,17,167.94,-53.50,6.20,23.1,14.2,3.23432,0.84,3.00,46.7,319.5,6.37,13872.5,7,18.744,739.0,1700.00,57.00,58.00,48.70,212.00,22.00
2012,9,20,9,36,24,5.1952071,51.3407745,33.584999,4,17,168.46,-55.18,6.46,23.4,14.2,3.23432,0.83,3.00,46.2,319.6,6.37,13873.5,7,18.769,739.8,1685.00,62.00,62.00,52.20,212.00,18.00
2012,9,20,9,36,25,5.1952157,51.3407593,33.596001,4,17,169.05,-56.95,6.86,23.4,14.2,3.23432,0.83,3.00,43.4,319.6,6.37,13874.5,7,18.795,740.6,1705.00,58.00,59.00,49.95,212.00,18.00
2012,9,20,9,36,26,5.1952248,51.3407440,33.606998,4,17,169.72,-58.71,6.87,23.8,14.2,3.23432,0.82,3.00,44.8,319.6,6.37,13875.4,7,18.819,741.3,1693.00,62.00,62.00,52.40,212.00,16.00
2012,9,20,9,36,27,5.1952338,51.3407288,33.625999,4,17,170.28,-60.49,6.83,24.4,14.2,3.23432,0.82,3.00,47.7,319.6,6.37,13876.4,7,18.843,742.1,1698.00,61.00,62.00,51.35,212.00,16.00
2012,9,20,9,36,28,5.1952429,51.3407135,33.632000,4,17,170.95,-62.26,6.87,24.4,14.2,3.23432,0.84,3.00,48.6,319.7,6.37,13877.4,7,18.867,742.9,1694.00,63.00,63.00,53.80,212.00,22.00
2012,9,20,9,36,29,5.1952515,51.3406944,33.647999,4,17,171.55,-64.04,6.87,24.2,14.2,3.23432,0.80,3.00,45.5,319.7,6.37,13878.4,7,18.888,743.7,1695.00,63.00,64.00,54.50,212.00,18.00
2012,9,20,9,36,30,5.1952605,51.3406792,33.660000,4,17,172.15,-65.82,6.88,23.9,14.2,3.23432,0.83,3.00,45.5,319.7,6.37,13879.5,7,18.908,744.6,1704.00,62.00,62.00,54.10,212.00,18.00
2012,9,20,9,36,31,5.1952691,51.3406639,33.675999,4,17,172.78,-67.59,6.83,23.8,14.2,3.23432,0.83,3.00,45.7,319.7,6.37,13880.3,7,18.921,745.3,1701.00,61.00,62.00,52.10,212.00,18.00
2012,9,20,9,36,31,5.1952782,51.3406487,33.687000,4,17,173.39,-69.33,6.58,24.5,14.2,3.23432,0.83,3.00,50.5,319.7,6.37,13881.2,7,18.935,746.1,1694.00,63.00,63.00,53.00,212.00,14.00
2012,9,20,9,36,32,5.1952863,51.3406334,33.702999,4,17,173.92,-71.06,6.56,23.4,14.2,3.23432,0.84,3.00,45.8,319.7,6.37,13882.2,7,18.949,746.9,1695.00,63.00,63.00,52.40,212.00,20.00
2012,9,20,9,36,33,5.1952949,51.3406181,33.714001,4,17,174.54,-72.76,6.56,22.6,14.2,3.23432,0.83,3.00,41.6,319.7,6.37,13883.0,7,18.961,747.6,1704.00,61.00,61.00,51.50,212.50,20.00
2012,9,20,9,36,34,5.1953030,51.3406029,33.727001,4,17,175.12,-74.48,6.57,23.3,14.2,3.23432,0.82,3.00,44.4,319.8,6.37,13884.0,7,18.975,748.4,1693.00,65.00,66.00,57.90,212.50,18.00
2012,9,20,9,36,35,5.1953111,51.3405876,33.728001,4,17,175.62,-76.22,6.61,23.5,14.2,3.23432,0.82,3.00,44.7,319.8,6.37,13885.0,7,18.989,749.2,1713.00,61.00,61.00,54.75,212.50,18.00
2012,9,20,9,36,36,5.1953197,51.3405724,33.729000,4,17,176.28,-77.91,6.56,23.3,14.2,3.23432,0.84,3.00,45.0,319.8,6.37,13886.1,7,19.005,750.1,1705.00,64.00,64.00,55.35,212.50,16.00
2012,9,20,9,36,37,5.1953278,51.3405571,33.737999,4,17,176.82,-79.62,6.57,24.0,14.2,3.23432,0.82,3.00,47.3,319.8,6.37,13886.9,7,19.017,750.8,1700.00,64.00,65.00,54.75,212.50,16.00
2012,9,20,9,36,38,5.1953359,51.3405418,33.750000,4,17,177.37,-81.34,6.60,23.6,14.2,3.23432,0.82,3.00,45.6,319.8,6.38,13888.1,7,19.035,751.8,1707.00,62.00,63.00,55.10,212.50,18.00
2012,9,20,9,36,39,5.1953444,51.3405266,33.759998,4,17,178.03,-83.02,6.56,23.7,14.2,3.23432,0.82,3.00,46.5,319.8,6.38,13889.0,7,19.050,752.5,1693.00,66.00,67.00,55.75,212.50,16.00
2012,9,20,9,36,40,5.1953526,51.3405113,33.772999,4,17,178.55,-84.75,6.63,23.8,14.2,3.23432,0.80,3.00,45.3,319.9,6.38,13890.0,7,19.068,753.3,1698.00,65.00,66.00,55.70,212.50,20.00
2012,9,20,9,36,41,5.1953607,51.3404961,33.785000,4,17,179.09,-86.48,6.62,23.9,14.2,3.23432,0.82,3.00,47.0,319.9,6.38,13891.1,7,19.088,754.2,1700.00,65.00,65.00,56.80,212.50,18.00
2012,9,20,9,36,42,5.1953692,51.3404770,33.799999,4,17,179.76,-88.17,6.58,23.8,14.2,3.23432,0.83,3.00,47.4,319.9,6.38,13891.9,7,19.104,754.9,1697.00,66.00,66.00,56.55,212.50,18.00
2012,9,20,9,36,43,5.1953773,51.3404617,33.818001,4,17,180.28,-89.92,6.65,24.6,14.2,3.23432,0.84,3.00,50.8,319.9,6.38,13892.9,7,19.124,755.7,1694.00,65.00,66.00,56.00,212.50,16.00
2012,9,20,9,36,44,5.1953859,51.3404465,33.832001,4,17,180.90,-91.65,6.72,24.7,14.2,3.23432,0.81,3.00,49.1,319.9,6.38,13893.9,7,19.144,756.5,1696.00,64.00,65.00,53.40,212.50,18.00
2012,9,20,9,36,45,5.1953945,51.3404312,33.844002,4,17,181.51,-93.42,6.86,24.9,14.2,3.23432,0.81,3.00,49.2,319.9,6.38,13894.8,7,19.162,757.3,1700.00,64.00,65.00,55.30,212.50,18.00
2012,9,20,9,36,46,5.1954036,51.3404160,33.855000,4,17,182.13,-95.21,6.92,24.6,14.2,3.23432,0.79,3.00,46.4,320.0,6.38,13895.8,7,19.182,758.1,1695.00,66.00,67.00,57.15,212.50,18.00
2012,9,20,9,36,47,5.1954122,51.3404007,33.865002,4,17,182.74,-97.01,6.99,25.2,14.2,3.23432,0.82,3.00,50.6,320.0,6.38,13896.8,7,19.203,758.9,1708.00,63.00,63.00,54.95,212.50,18.00
2012,9,20,9,36,48,5.1954212,51.3403816,33.875000,4,17,183.35,-98.80,6.87,25.3,14.2,3.23432,0.83,3.00,52.2,320.0,6.38,13897.8,7,19.224,759.8,1696.00,66.00,66.00,56.45,212.50,18.00
2012,9,20,9,36,49,5.1954303,51.3403664,33.886002,4,17,183.99,-100.59,6.92,26.4,14.2,3.23432,0.81,3.00,55.7,320.0,6.38,13898.7,7,19.245,760.5,1697.00,65.00,65.00,54.30,212.50,18.00
2012,9,20,9,36,50,5.1954389,51.3403511,33.884998,4,17,184.57,-102.39,6.91,26.1,14.2,3.23432,0.83,3.00,55.5,320.1,6.38,13899.8,7,19.273,761.4,1703.00,63.00,63.00,53.85,212.50,16.00
2012,9,20,9,36,51,5.1954479,51.3403358,33.894001,4,17,185.22,-104.17,6.85,25.4,14.2,3.23432,0.83,3.00,53.0,320.1,6.38,13900.8,7,19.298,762.3,1676.00,70.00,70.00,58.70,212.50,22.00
2012,9,20,9,36,52,5.1954565,51.3403206,33.896000,4,17,185.80,-105.95,6.81,25.1,14.2,3.23432,0.82,3.00,51.0,320.1,6.38,13901.8,7,19.323,763.1,1721.00,59.00,60.00,52.35,212.50,18.00
2012,9,20,9,36,53,5.1954651,51.3403053,33.937000,4,17,186.40,-107.69,6.63,24.7,14.2,3.23432,0.81,3.00,49.8,320.1,6.38,13902.8,7,19.350,763.9,1714.00,56.00,56.00,48.20,212.50,14.00
2012,9,20,9,36,54,5.1954732,51.3402901,33.917999,4,17,186.96,-109.33,6.00,23.7,14.2,3.23432,0.82,3.00,51.0,320.2,6.38,13903.7,7,19.375,764.6,1714.00,51.00,51.00,42.70,212.50,18.00
2012,9,20,9,36,55,5.1954799,51.3402748,33.914001,4,17,187.45,-110.80,5.52,23.6,14.2,3.23432,0.81,3.00,54.4,320.2,6.38,13904.7,7,19.402,765.4,1697.00,58.00,58.00,49.05,212.50,20.00
2012,9,20,9,36,56,5.1954870,51.3402634,33.917999,4,17,187.88,-112.27,5.51,23.4,14.2,3.23432,0.81,3.00,52.9,320.2,6.39,13905.8,7,19.430,766.3,1684.00,62.00,63.00,51.55,212.50,18.00
2012,9,20,9,36,57,5.1954942,51.3402481,33.894001,4,17,188.48,-113.73,5.57,23.3,14.2,3.23432,0.83,3.00,53.1,320.2,6.39,13906.7,7,19.457,767.2,1666.00,68.00,68.00,55.25,212.50,18.00
2012,9,20,9,36,58,5.1955018,51.3402367,33.896000,4,17,189.01,-115.18,5.86,23.0,14.2,3.23432,0.81,3.00,47.3,320.3,6.39,13907.5,7,19.478,767.8,1707.00,61.00,62.00,54.85,212.50,18.00
2012,9,20,9,36,59,5.1955085,51.3402214,33.895000,4,17,189.33,-116.74,5.74,22.9,14.2,3.23432,0.84,3.00,49.4,320.3,6.39,13908.5,7,19.504,768.7,1711.00,58.00,59.00,53.00,212.50,18.00
2012,9,20,9,37,0,5.1955156,51.3402100,33.893002,4,17,189.96,-118.22,5.73,23.4,14.2,3.23432,0.82,3.00,51.2,320.3,6.39,13909.6,7,19.529,769.6,1696.00,58.00,59.00,48.65,212.50,18.00
2012,9,20,9,37,1,5.1955233,51.3401947,33.890999,4,17,190.49,-119.72,5.80,23.6,14.2,3.23432,0.82,3.00,52.2,320.3,6.39,13910.6,7,19.553,770.4,1701.00,56.00,57.00,46.00,212.50,16.00
2012,9,20,9,37,2,5.1955309,51.3401833,33.889999,4,17,190.97,-121.28,5.90,23.4,14.2,3.23432,0.83,3.00,50.5,320.4,6.39,13911.4,7,19.573,771.0,1697.00,58.00,58.00,47.35,212.50,18.00
2012,9,20,9,37,3,5.1955385,51.3401680,33.889000,4,17,191.50,-122.86,6.06,22.9,14.2,3.23432,0.83,3.00,46.6,320.4,6.39,13912.4,7,19.597,771.9,1696.00,59.00,60.00,50.50,212.50,20.00
2012,9,20,9,37,4,5.1955466,51.3401527,33.880001,4,17,192.10,-124.45,6.30,23.3,14.2,3.23432,0.82,3.00,45.7,320.4,6.39,13913.5,7,19.625,772.8,1681.00,64.00,64.00,54.15,212.50,20.00
2012,9,20,9,37,5,5.1955547,51.3401375,33.873001,4,17,192.69,-126.14,6.60,23.5,14.2,3.23432,0.84,3.00,46.1,320.4,6.39,13914.5,7,19.650,773.6,1705.00,60.00,60.00,51.05,212.50,20.00
2012,9,20,9,37,6,5.1955633,51.3401222,33.872002,4,17,193.25,-127.91,6.73,23.7,14.2,3.23432,0.82,3.00,44.9,320.5,6.39,13915.5,7,19.676,774.4,1701.00,61.00,61.00,52.15,212.50,20.00
2012,9,20,9,37,7,5.1955724,51.3401070,33.868999,4,17,193.90,-129.63,6.72,23.6,14.2,3.23432,0.83,3.00,45.1,320.5,6.39,13916.3,7,19.696,775.1,1701.00,61.00,61.00,51.90,213.00,18.00
2012,9,20,9,37,8,5.1955810,51.3400917,33.863998,4,17,194.49,-131.38,6.78,24.7,14.2,3.23432,0.81,3.00,48.9,320.5,6.39,13917.3,7,19.722,775.9,1688.00,64.00,65.00,52.25,213.00,18.00
2012,9,20,9,37,9,5.1955895,51.3400764,33.867001,4,17,195.06,-133.13,6.66,24.1,14.2,3.23432,0.82,3.00,47.3,320.5,6.39,13918.3,7,19.747,776.7,1704.00,61.00,61.00,52.55,213.00,18.00
2012,9,20,9,37,10,5.1955981,51.3400574,33.874001,4,17,195.71,-134.86,6.68,24.6,14.2,3.23432,0.84,3.00,51.2,320.6,6.39,13919.3,7,19.775,777.5,1692.00,64.00,64.00,55.05,213.00,20.00
2012,9,20,9,37,11,5.1956067,51.3400421,33.876999,4,17,196.30,-136.63,6.84,25.1,14.2,3.23432,0.83,3.00,51.4,320.6,6.39,13920.3,7,19.803,778.3,1689.00,66.00,66.00,55.45,213.00,18.00
2012,9,20,9,37,12,5.1956158,51.3400269,33.881001,4,17,196.90,-138.45,6.93,24.8,14.2,3.23432,0.81,3.00,48.1,320.6,6.39,13921.4,7,19.834,779.2,1711.00,61.00,62.00,55.70,213.00,18.00
2012,9,20,9,37,13,5.1956248,51.3400116,33.879002,4,17,197.56,-140.23,6.89,24.6,14.2,3.23432,0.81,3.00,48.0,320.6,6.39,13922.2,7,19.856,779.9,1700.00,64.00,64.00,54.85,213.00,20.00
2012,9,20,9,37,14,5.1956339,51.3399963,33.876999,4,17,198.16,-142.05,7.01,24.7,14.2,3.23432,0.83,3.00,48.4,320.7,6.39,13923.4,7,19.890,780.8,1708.00,62.00,62.00,57.45,213.00,20.00
2012,9,20,9,37,15,5.1956425,51.3399773,33.881001,4,17,198.76,-143.85,6.87,25.0,14.2,3.23432,0.82,3.00,50.3,320.7,6.40,13924.2,7,19.914,781.5,1694.00,66.00,67.00,57.05,213.00,18.00
2012,9,20,9,37,16,5.1956515,51.3399620,33.884998,4,17,199.40,-145.66,6.92,26.3,14.2,3.23432,0.82,3.00,56.0,320.7,6.40,13925.2,7,19.946,782.3,1702.00,64.00,65.00,55.10,213.00,18.00
2012,9,20,9,37,17,5.1956601,51.3399467,33.880001,4,17,200.01,-147.46,6.96,26.8,14.2,3.23432,0.81,3.00,57.4,320.8,6.40,13926.2,7,19.977,783.1,1693.00,67.00,67.00,56.75,213.00,18.00
2012,9,20,9,37,18,5.1956692,51.3399315,33.879002,4,17,200.62,-149.28,7.00,26.8,14.2,3.23432,0.82,3.00,57.8,320.8,6.40,13927.1,7,20.004,783.9,1707.00,63.00,64.00,55.15,213.00,18.00
2012,9,20,9,37,19,5.1956782,51.3399124,33.883999,4,17,201.28,-151.06,7.06,25.8,14.2,3.23432,0.82,3.00,52.7,320.8,6.40,13928.1,7,20.034,784.7,1689.00,66.00,67.00,56.10,213.00,20.00
2012,9,20,9,37,20,5.1956868,51.3398972,33.882000,4,17,201.87,-152.88,6.90,25.9,14.2,3.23432,0.84,3.00,55.7,320.9,6.40,13929.3,7,20.067,785.7,1691.00,67.00,67.00,56.65,213.00,20.00
2012,9,20,9,37,21,5.1956959,51.3398819,33.886002,4,17,202.52,-154.68,6.94,26.8,14.2,3.23432,0.83,3.00,58.8,320.9,6.40,13930.1,7,20.087,786.3,1703.00,64.00,65.00,57.10,213.00,18.00
2012,9,20,9,37,22,5.1957049,51.3398628,33.886002,4,17,203.14,-156.51,6.95,26.9,14.2,3.23432,0.82,3.00,58.2,320.9,6.40,13931.1,7,20.113,787.2,1698.00,63.00,64.00,53.20,213.00,22.00
2012,9,20,9,37,23,5.1957140,51.3398476,33.877998,4,17,203.78,-158.32,6.90,27.3,14.2,3.23432,0.81,3.00,59.6,320.9,6.40,13932.0,7,20.137,788.0,1700.00,63.00,64.00,54.45,213.00,18.00
2012,9,20,9,37,24,5.1957226,51.3398323,33.877998,4,17,204.31,-160.15,6.93,27.0,14.2,3.23432,0.81,3.00,58.6,320.9,6.40,13932.9,7,20.159,788.7,1699.00,64.00,65.00,57.05,213.00,22.00
2012,9,20,9,37,25,5.1957316,51.3398170,33.875999,4,17,205.05,-161.93,6.97,26.5,14.2,3.23432,0.83,3.00,57.0,321.0,6.40,13933.9,7,20.182,789.5,1698.00,64.00,65.00,55.05,213.00,18.00
2012,9,20,9,37,26,5.1957407,51.3397980,33.868999,4,17,205.66,-163.73,6.89,26.5,14.2,3.23432,0.81,3.00,56.4,321.0,6.40,13935.0,7,20.207,790.4,1696.00,64.00,65.00,54.80,213.00,18.00
2012,9,20,9,37,27,5.1957493,51.3397827,33.865002,4,17,206.17,-165.56,6.90,26.5,14.2,3.23432,0.81,3.00,56.1,321.0,6.40,13935.8,7,20.227,791.1,1687.00,67.00,68.00,56.80,213.00,16.00
2012,9,20,9,37,28,5.1957588,51.3397675,33.862000,4,17,206.94,-167.30,6.88,26.1,14.2,3.23432,0.81,3.00,54.4,321.0,6.40,13936.8,7,20.252,791.9,1709.00,62.00,63.00,54.25,213.00,18.00
2012,9,20,9,37,29,5.1957674,51.3397522,33.856998,4,17,207.48,-169.13,6.87,26.1,14.2,3.23432,0.82,3.00,54.9,321.1,6.40,13937.8,7,20.277,792.8,1697.00,64.00,65.00,53.35,213.00,18.00
2012,9,20,9,37,30,5.1957760,51.3397369,33.842999,4,17,208.06,-170.94,6.90,25.5,14.2,3.23432,0.82,3.00,52.3,321.1,6.40,13938.9,7,20.303,793.7,1707.00,63.00,64.00,56.65,213.00,16.00
2012,9,20,9,37,31,5.1957850,51.3397179,33.837002,4,17,208.76,-172.68,6.90,24.9,14.2,3.23432,0.82,3.00,49.8,321.1,6.40,13939.9,7,20.327,794.5,1704.00,64.00,65.00,57.00,213.00,16.00
